Transfer,Experiment,Well,Row,Col,Wavelength,Abs,Media,Inoculation
2,expt,G05,7,5,620,0.09,D01,TRUE
2,expt,G06,7,6,620,0.004,D07,TRUE
2,expt,G07,7,7,620,0.005,D07,TRUE
2,expt,G08,7,8,620,0.005,D11,TRUE
2,expt,G09,7,9,620,0.237,M9g,TRUE
2,expt,G10,7,10,620,0.005,D09,TRUE
2,expt,G11,7,11,620,0.004,H06,TRUE
2,expt,G12,7,12,620,0.005,D07,TRUE
2,expt,G13,7,13,620,0.103,D03,TRUE
2,expt,G14,7,14,620,0.099,D01,TRUE
2,expt,G15,7,15,620,0.004,D05,TRUE
2,expt,G16,7,16,620,0.005,D09,TRUE
2,expt,G17,7,17,620,0.003,H06,TRUE
2,expt,G18,7,18,620,0.005,D11,TRUE
2,expt,G19,7,19,620,0.004,H06,TRUE
2,expt,G20,7,20,620,0.108,D03,TRUE
2,expt,G21,7,21,620,0.109,D03,TRUE
2,expt,G22,7,22,620,0.004,D05,TRUE
2,expt,G23,7,23,620,0.005,D05,TRUE
2,expt,G24,7,24,620,0,M9g,FALSE
2,expt,H01,8,1,620,0,B,FALSE
2,expt,H02,8,2,620,0.069,D02,TRUE
2,expt,H03,8,3,620,0.005,D12,TRUE
2,expt,H04,8,4,620,0.005,D10,TRUE
2,expt,H05,8,5,620,0.076,D02,TRUE
2,expt,H06,8,6,620,0.004,D08,TRUE
2,expt,H07,8,7,620,0.004,D08,TRUE
2,expt,H08,8,8,620,0.005,D12,TRUE
2,expt,H09,8,9,620,0.231,M9g,TRUE
2,expt,H10,8,10,620,0.004,D10,TRUE
2,expt,H11,8,11,620,0.004,A07,TRUE
2,expt,H12,8,12,620,0.005,D08,TRUE
2,expt,H13,8,13,620,0.021,D04,TRUE
2,expt,H14,8,14,620,0.099,D02,TRUE
2,expt,H15,8,15,620,0.008,D06,TRUE
2,expt,H16,8,16,620,0.005,D10,TRUE
2,expt,H17,8,17,620,0.004,A07,TRUE
2,expt,H18,8,18,620,0.005,D12,TRUE
2,expt,H19,8,19,620,0.004,A07,TRUE
2,expt,H20,8,20,620,0.046,D04,TRUE
2,expt,H21,8,21,620,0.058,D04,TRUE
2,expt,H22,8,22,620,0.005,D06,TRUE
2,expt,H23,8,23,620,0.005,D06,TRUE
2,expt,H24,8,24,620,0,M9g,FALSE
2,expt,I01,9,1,620,0,B,FALSE
2,expt,I02,9,2,620,0.094,E01,TRUE
2,expt,I03,9,3,620,0.005,E11,TRUE
2,expt,I04,9,4,620,0.005,E09,TRUE
2,expt,I05,9,5,620,0.091,E01,TRUE
2,expt,I06,9,6,620,0.004,E07,TRUE
2,expt,I07,9,7,620,0.004,E07,TRUE
2,expt,I08,9,8,620,0.004,E11,TRUE
2,expt,I09,9,9,620,0.224,M9g,TRUE
2,expt,I10,9,10,620,0.004,E09,TRUE
2,expt,I11,9,11,620,0.004,H08,TRUE
2,expt,I12,9,12,620,0.005,E07,TRUE
2,expt,I13,9,13,620,0.107,E03,TRUE
2,expt,I14,9,14,620,0.104,E01,TRUE
2,expt,I15,9,15,620,0.004,E05,TRUE
2,expt,I16,9,16,620,0.004,E09,TRUE
2,expt,I17,9,17,620,0.004,H08,TRUE
2,expt,I18,9,18,620,0.004,E11,TRUE
2,expt,I19,9,19,620,0.004,H08,TRUE
2,expt,I20,9,20,620,0.113,E03,TRUE
2,expt,I21,9,21,620,0.112,E03,TRUE
2,expt,I22,9,22,620,0.005,E05,TRUE
2,expt,I23,9,23,620,0.005,E05,TRUE
2,expt,I24,9,24,620,0,M9g,FALSE
2,expt,J01,10,1,620,0,B,FALSE
2,expt,J02,10,2,620,0.094,E02,TRUE
2,expt,J03,10,3,620,0.005,E12,TRUE
2,expt,J04,10,4,620,0.005,E10,TRUE
2,expt,J05,10,5,620,0.099,E02,TRUE
2,expt,J06,10,6,620,0.004,E08,TRUE
2,expt,J07,10,7,620,0.004,E08,TRUE
2,expt,J08,10,8,620,0.004,E12,TRUE
2,expt,J09,10,9,620,0.217,M9g,TRUE
2,expt,J10,10,10,620,0.004,E10,TRUE
2,expt,J11,10,11,620,0.004,A09,TRUE
2,expt,J12,10,12,620,0.004,E08,TRUE
2,expt,J13,10,13,620,0.121,E04,TRUE
2,expt,J14,10,14,620,0.11,E02,TRUE
2,expt,J15,10,15,620,0.004,E06,TRUE
2,expt,J16,10,16,620,0.004,E10,TRUE
2,expt,J17,10,17,620,0.004,A09,TRUE
2,expt,J18,10,18,620,0.004,E12,TRUE
2,expt,J19,10,19,620,0.004,A09,TRUE
2,expt,J20,10,20,620,0.117,E04,TRUE
2,expt,J21,10,21,620,0.123,E04,TRUE
2,expt,J22,10,22,620,0.004,E06,TRUE
2,expt,J23,10,23,620,0.005,E06,TRUE
2,expt,J24,10,24,620,0,M9g,FALSE
2,expt,K01,11,1,620,0,B,FALSE
2,expt,K02,11,2,620,0.005,F01,TRUE
2,expt,K03,11,3,620,0.004,F11,TRUE
2,expt,K04,11,4,620,0.005,F09,TRUE
2,expt,K05,11,5,620,0.005,F01,TRUE
2,expt,K06,11,6,620,0.005,F07,TRUE
2,expt,K07,11,7,620,0.003,F07,TRUE
2,expt,K08,11,8,620,0.004,F11,TRUE
2,expt,K09,11,9,620,0.21,M9g,TRUE
2,expt,K10,11,10,620,0.004,F09,TRUE
2,expt,K11,11,11,620,0.007,H10,TRUE
2,expt,K12,11,12,620,0.004,F07,TRUE
2,expt,K13,11,13,620,0.003,F03,TRUE
2,expt,K14,11,14,620,0.005,F01,TRUE
2,expt,K15,11,15,620,0.003,F05,TRUE
2,expt,K16,11,16,620,0.005,F09,TRUE
2,expt,K17,11,17,620,0.007,H10,TRUE
2,expt,K18,11,18,620,0.004,F11,TRUE
2,expt,K19,11,19,620,0.008,H10,TRUE
2,expt,K20,11,20,620,0.003,F03,TRUE
2,expt,K21,11,21,620,0.003,F03,TRUE
2,expt,K22,11,22,620,0.004,F05,TRUE
2,expt,K23,11,23,620,0.003,F05,TRUE
2,expt,K24,11,24,620,0.005,M9g,FALSE
2,expt,L01,12,1,620,0,B,FALSE
2,expt,L02,12,2,620,0.019,F02,TRUE
2,expt,L03,12,3,620,0.005,F12,TRUE
2,expt,L04,12,4,620,0.004,F10,TRUE
2,expt,L05,12,5,620,0.005,F02,TRUE
2,expt,L06,12,6,620,0.003,F08,TRUE
2,expt,L07,12,7,620,0.003,F08,TRUE
2,expt,L08,12,8,620,0.004,F12,TRUE
2,expt,L09,12,9,620,0.218,M9g,TRUE
2,expt,L10,12,10,620,0.003,F10,TRUE
2,expt,L11,12,11,620,0.004,A11,TRUE
2,expt,L12,12,12,620,0.003,F08,TRUE
2,expt,L13,12,13,620,0.004,F04,TRUE
2,expt,L14,12,14,620,0.004,F02,TRUE
2,expt,L15,12,15,620,0.002,F06,TRUE
2,expt,L16,12,16,620,0.005,F10,TRUE
2,expt,L17,12,17,620,0.004,A11,TRUE
2,expt,L18,12,18,620,0.005,F12,TRUE
2,expt,L19,12,19,620,0.005,A11,TRUE
2,expt,L20,12,20,620,0.005,F04,TRUE
2,expt,L21,12,21,620,0.005,F04,TRUE
2,expt,L22,12,22,620,0.003,F06,TRUE
2,expt,L23,12,23,620,0.004,F06,TRUE
2,expt,L24,12,24,620,0,M9g,FALSE
2,expt,M01,13,1,620,0,B,FALSE
2,expt,M02,13,2,620,0.006,G01,TRUE
2,expt,M03,13,3,620,0.005,G11,TRUE
2,expt,M04,13,4,620,0.005,G09,TRUE
2,expt,M05,13,5,620,0.006,G01,TRUE
2,expt,M06,13,6,620,0.004,G07,TRUE
2,expt,M07,13,7,620,0.004,G07,TRUE
2,expt,M08,13,8,620,0.004,G11,TRUE
2,expt,M09,13,9,620,0.224,M9g,TRUE
2,expt,M10,13,10,620,0.004,G09,TRUE
2,expt,M11,13,11,620,0.005,H12,TRUE
2,expt,M12,13,12,620,0.003,G07,TRUE
2,expt,M13,13,13,620,0.006,G03,TRUE
2,expt,M14,13,14,620,0.005,G01,TRUE
2,expt,M15,13,15,620,0.004,G05,TRUE
2,expt,M16,13,16,620,0.005,G09,TRUE
2,expt,M17,13,17,620,0.004,H12,TRUE
2,expt,M18,13,18,620,0.005,G11,TRUE
2,expt,M19,13,19,620,0.004,H12,TRUE
2,expt,M20,13,20,620,0.006,G03,TRUE
2,expt,M21,13,21,620,0.006,G03,TRUE
2,expt,M22,13,22,620,0.01,G05,TRUE
2,expt,M23,13,23,620,0.009,G05,TRUE
2,expt,M24,13,24,620,0,M9g,FALSE
2,expt,N01,14,1,620,0,B,FALSE
2,expt,N02,14,2,620,0.006,G02,TRUE
2,expt,N03,14,3,620,0.005,G12,TRUE
2,expt,N04,14,4,620,0.005,G10,TRUE
2,expt,N05,14,5,620,0.005,G02,TRUE
2,expt,N06,14,6,620,0.005,G08,TRUE
2,expt,N07,14,7,620,0.005,G08,TRUE
2,expt,N08,14,8,620,0.005,G12,TRUE
2,expt,N09,14,9,620,0.249,M9g,TRUE
2,expt,N10,14,10,620,0.004,G10,TRUE
2,expt,N11,14,11,620,0.217,M9g,TRUE
2,expt,N12,14,12,620,0.004,G08,TRUE
2,expt,N13,14,13,620,0.003,G04,TRUE
2,expt,N14,14,14,620,0.005,G02,TRUE
2,expt,N15,14,15,620,0.004,G06,TRUE
2,expt,N16,14,16,620,0.005,G10,TRUE
2,expt,N17,14,17,620,0.235,M9g,TRUE
2,expt,N18,14,18,620,0.005,G12,TRUE
2,expt,N19,14,19,620,0.225,M9g,TRUE
2,expt,N20,14,20,620,0.004,G04,TRUE
2,expt,N21,14,21,620,0.005,G04,TRUE
2,expt,N22,14,22,620,0.005,G06,TRUE
2,expt,N23,14,23,620,0.006,G06,TRUE
2,expt,N24,14,24,620,0,M9g,FALSE
2,expt,O01,15,1,620,0,B,FALSE
2,expt,O02,15,2,620,0.014,H01,TRUE
2,expt,O03,15,3,620,0.004,H11,TRUE
2,expt,O04,15,4,620,0.004,H09,TRUE
2,expt,O05,15,5,620,0.018,H01,TRUE
2,expt,O06,15,6,620,0.004,H07,TRUE
2,expt,O07,15,7,620,0.004,H07,TRUE
2,expt,O08,15,8,620,0.005,H11,TRUE
2,expt,O09,15,9,620,0.222,M9g,TRUE
2,expt,O10,15,10,620,0.007,H09,TRUE
2,expt,O11,15,11,620,0.209,M9g,TRUE
2,expt,O12,15,12,620,0.005,H07,TRUE
2,expt,O13,15,13,620,0.013,H03,TRUE
2,expt,O14,15,14,620,0.014,H01,TRUE
2,expt,O15,15,15,620,0.005,H05,TRUE
2,expt,O16,15,16,620,0.004,H09,TRUE
2,expt,O17,15,17,620,0.208,M9g,TRUE
2,expt,O18,15,18,620,0.004,H11,TRUE
2,expt,O19,15,19,620,0.212,M9g,TRUE
2,expt,O20,15,20,620,0.022,H03,TRUE
2,expt,O21,15,21,620,0.014,H03,TRUE
2,expt,O22,15,22,620,0.015,H05,TRUE
2,expt,O23,15,23,620,0.014,H05,TRUE
2,expt,O24,15,24,620,0,M9g,FALSE
2,expt,P01,16,1,620,0,B,FALSE
2,expt,P02,16,2,620,0,B,FALSE
2,expt,P03,16,3,620,0,B,FALSE
2,expt,P04,16,4,620,0,B,FALSE
2,expt,P05,16,5,620,0,B,FALSE
2,expt,P06,16,6,620,0,B,FALSE
2,expt,P07,16,7,620,0,B,FALSE
2,expt,P08,16,8,620,0,B,FALSE
2,expt,P09,16,9,620,0,M9g,FALSE
2,expt,P10,16,10,620,0,B,FALSE
2,expt,P11,16,11,620,0,M9g,FALSE
2,expt,P12,16,12,620,0,B,FALSE
2,expt,P13,16,13,620,0,B,FALSE
2,expt,P14,16,14,620,0,B,FALSE
2,expt,P15,16,15,620,0,B,FALSE
2,expt,P16,16,16,620,0,B,FALSE
2,expt,P17,16,17,620,0,M9g,FALSE
2,expt,P18,16,18,620,0,B,FALSE
2,expt,P19,16,19,620,0,M9g,FALSE
2,expt,P20,16,20,620,0,B,FALSE
2,expt,P21,16,21,620,0,B,FALSE
2,expt,P22,16,22,620,0,B,FALSE
2,expt,P23,16,23,620,0,B,FALSE
2,expt,P24,16,24,620,0,M9g,FALSE
3,ctrl,A01,1,1,620,0,B,FALSE
3,ctrl,A02,1,2,620,0,B,FALSE
3,ctrl,A03,1,3,620,0,B,FALSE
3,ctrl,A04,1,4,620,0,B,FALSE
3,ctrl,A05,1,5,620,0,M9g,FALSE
3,ctrl,A06,1,6,620,0,B,FALSE
3,ctrl,A07,1,7,620,0,B,FALSE
3,ctrl,A08,1,8,620,0,B,FALSE
3,ctrl,A09,1,9,620,0,B,FALSE
3,ctrl,A10,1,10,620,0,B,FALSE
3,ctrl,A11,1,11,620,0,B,FALSE
3,ctrl,A12,1,12,620,0.003,B,FALSE
3,ctrl,A13,1,13,620,0.005,B,FALSE
3,ctrl,A14,1,14,620,0,B,FALSE
3,ctrl,A15,1,15,620,0,B,FALSE
3,ctrl,A16,1,16,620,0,B,FALSE
3,ctrl,A17,1,17,620,0,B,FALSE
3,ctrl,A18,1,18,620,0,B,FALSE
3,ctrl,A19,1,19,620,0,B,FALSE
3,ctrl,A20,1,20,620,0,B,FALSE
3,ctrl,A21,1,21,620,0,B,FALSE
3,ctrl,A22,1,22,620,0,B,FALSE
3,ctrl,A23,1,23,620,0,B,FALSE
3,ctrl,A24,1,24,620,0,M9g,FALSE
3,ctrl,B01,2,1,620,0,B,FALSE
3,ctrl,B02,2,2,620,0.004,A06,TRUE
3,ctrl,B03,2,3,620,0.006,A01,TRUE
3,ctrl,B04,2,4,620,0.005,A10,TRUE
3,ctrl,B05,2,5,620,0.197,M9g,TRUE
3,ctrl,B06,2,6,620,0.004,A10,TRUE
3,ctrl,B07,2,7,620,0.005,A01,TRUE
3,ctrl,B08,2,8,620,0.004,A12,TRUE
3,ctrl,B09,2,9,620,0.005,A04,TRUE
3,ctrl,B10,2,10,620,0.005,A04,TRUE
3,ctrl,B11,2,11,620,0.005,A01,TRUE
3,ctrl,B12,2,12,620,0.004,A06,TRUE
3,ctrl,B13,2,13,620,0.006,A02,TRUE
3,ctrl,B14,2,14,620,0.005,A04,TRUE
3,ctrl,B15,2,15,620,0.004,A12,TRUE
3,ctrl,B16,2,16,620,0.004,A08,TRUE
3,ctrl,B17,2,17,620,0.006,A02,TRUE
3,ctrl,B18,2,18,620,0.005,A06,TRUE
3,ctrl,B19,2,19,620,0.011,A08,TRUE
3,ctrl,B20,2,20,620,0.009,A02,TRUE
3,ctrl,B21,2,21,620,0.005,A10,TRUE
3,ctrl,B22,2,22,620,0.006,A12,TRUE
3,ctrl,B23,2,23,620,0.006,A08,TRUE
3,ctrl,B24,2,24,620,0,M9g,FALSE
3,ctrl,C01,3,1,620,0,B,FALSE
3,ctrl,C02,3,2,620,0.005,B05,TRUE
3,ctrl,C03,3,3,620,0.005,H02,TRUE
3,ctrl,C04,3,4,620,0.004,B09,TRUE
3,ctrl,C05,3,5,620,0.199,M9g,TRUE
3,ctrl,C06,3,6,620,0.005,B09,TRUE
3,ctrl,C07,3,7,620,0.004,H02,TRUE
3,ctrl,C08,3,8,620,0.004,B11,TRUE
3,ctrl,C09,3,9,620,0.004,B03,TRUE
3,ctrl,C10,3,10,620,0.004,B03,TRUE
3,ctrl,C11,3,11,620,0.005,H02,TRUE
3,ctrl,C12,3,12,620,0.004,B05,TRUE
3,ctrl,C13,3,13,620,0.004,B01,TRUE
3,ctrl,C14,3,14,620,0.004,B03,TRUE
3,ctrl,C15,3,15,620,0.004,B11,TRUE
3,ctrl,C16,3,16,620,0.004,B07,TRUE
3,ctrl,C17,3,17,620,0.004,B01,TRUE
3,ctrl,C18,3,18,620,0.005,B05,TRUE
3,ctrl,C19,3,19,620,0.004,B07,TRUE
3,ctrl,C20,3,20,620,0.005,B01,TRUE
3,ctrl,C21,3,21,620,0.005,B09,TRUE
3,ctrl,C22,3,22,620,0.007,B11,TRUE
3,ctrl,C23,3,23,620,0.006,B07,TRUE
3,ctrl,C24,3,24,620,0,M9g,FALSE
3,ctrl,D01,4,1,620,0.207,B,FALSE
3,ctrl,D02,4,2,620,0.004,B06,TRUE
3,ctrl,D03,4,3,620,0.004,A03,TRUE
3,ctrl,D04,4,4,620,0.004,B10,TRUE
3,ctrl,D05,4,5,620,0.192,M9g,TRUE
3,ctrl,D06,4,6,620,0.004,B10,TRUE
3,ctrl,D07,4,7,620,0.004,A03,TRUE
3,ctrl,D08,4,8,620,0.004,B12,TRUE
3,ctrl,D09,4,9,620,0.004,B04,TRUE
3,ctrl,D10,4,10,620,0.004,B04,TRUE
3,ctrl,D11,4,11,620,0.004,A03,TRUE
3,ctrl,D12,4,12,620,0.004,B06,TRUE
3,ctrl,D13,4,13,620,0.005,B02,TRUE
3,ctrl,D14,4,14,620,0.007,B04,TRUE
3,ctrl,D15,4,15,620,0.004,B12,TRUE
3,ctrl,D16,4,16,620,0.004,B08,TRUE
3,ctrl,D17,4,17,620,0.005,B02,TRUE
3,ctrl,D18,4,18,620,0.005,B06,TRUE
3,ctrl,D19,4,19,620,0.005,B08,TRUE
3,ctrl,D20,4,20,620,0.005,B02,TRUE
3,ctrl,D21,4,21,620,0.004,B10,TRUE
3,ctrl,D22,4,22,620,0.006,B12,TRUE
3,ctrl,D23,4,23,620,0.006,B08,TRUE
3,ctrl,D24,4,24,620,0,M9g,FALSE
3,ctrl,E01,5,1,620,0,B,FALSE
3,ctrl,E02,5,2,620,0.005,C05,TRUE
3,ctrl,E03,5,3,620,0.004,H04,TRUE
3,ctrl,E04,5,4,620,0.005,C09,TRUE
3,ctrl,E05,5,5,620,0.201,M9g,TRUE
3,ctrl,E06,5,6,620,0.004,C09,TRUE
3,ctrl,E07,5,7,620,0.004,H04,TRUE
3,ctrl,E08,5,8,620,0.007,C11,TRUE
3,ctrl,E09,5,9,620,0.007,C03,TRUE
3,ctrl,E10,5,10,620,0.004,C03,TRUE
3,ctrl,E11,5,11,620,0.004,H04,TRUE
3,ctrl,E12,5,12,620,0.004,C05,TRUE
3,ctrl,E13,5,13,620,0.005,C01,TRUE
3,ctrl,E14,5,14,620,0.004,C03,TRUE
3,ctrl,E15,5,15,620,0.007,C11,TRUE
3,ctrl,E16,5,16,620,0.005,C07,TRUE
3,ctrl,E17,5,17,620,0.005,C01,TRUE
3,ctrl,E18,5,18,620,0.005,C05,TRUE
3,ctrl,E19,5,19,620,0.004,C07,TRUE
3,ctrl,E20,5,20,620,0.005,C01,TRUE
3,ctrl,E21,5,21,620,0.004,C09,TRUE
3,ctrl,E22,5,22,620,0.033,C11,TRUE
3,ctrl,E23,5,23,620,0.005,C07,TRUE
3,ctrl,E24,5,24,620,0,M9g,FALSE
3,ctrl,F01,6,1,620,0,B,FALSE
3,ctrl,F02,6,2,620,0.004,C06,TRUE
3,ctrl,F03,6,3,620,0.005,A05,TRUE
3,ctrl,F04,6,4,620,0.01,C10,TRUE
3,ctrl,F05,6,5,620,0.201,M9g,TRUE
3,ctrl,F06,6,6,620,0.009,C10,TRUE
3,ctrl,F07,6,7,620,0.005,A05,TRUE
3,ctrl,F08,6,8,620,0.004,C12,TRUE
3,ctrl,F09,6,9,620,0.005,C04,TRUE
3,ctrl,F10,6,10,620,0.004,C04,TRUE
3,ctrl,F11,6,11,620,0.004,A05,TRUE
3,ctrl,F12,6,12,620,0.004,C06,TRUE
3,ctrl,F13,6,13,620,0.005,C02,TRUE
3,ctrl,F14,6,14,620,0.005,C04,TRUE
3,ctrl,F15,6,15,620,0.004,C12,TRUE
3,ctrl,F16,6,16,620,0.004,C08,TRUE
3,ctrl,F17,6,17,620,0.005,C02,TRUE
3,ctrl,F18,6,18,620,0.004,C06,TRUE
3,ctrl,F19,6,19,620,0.004,C08,TRUE
3,ctrl,F20,6,20,620,0.004,C02,TRUE
3,ctrl,F21,6,21,620,0.009,C10,TRUE
3,ctrl,F22,6,22,620,0.054,C12,TRUE
3,ctrl,F23,6,23,620,0.004,C08,TRUE
3,ctrl,F24,6,24,620,0,M9g,FALSE
3,ctrl,G01,7,1,620,0,B,FALSE
3,ctrl,G02,7,2,620,0.005,D05,TRUE
3,ctrl,G03,7,3,620,0.005,H06,TRUE
3,ctrl,G04,7,4,620,0.004,D09,TRUE
3,ctrl,G05,7,5,620,0.205,M9g,TRUE
3,ctrl,G06,7,6,620,0.015,D09,TRUE
3,ctrl,G07,7,7,620,0.005,H06,TRUE
3,ctrl,G08,7,8,620,0.004,D11,TRUE
3,ctrl,G09,7,9,620,0.005,D03,TRUE
3,ctrl,G10,7,10,620,0.004,D03,TRUE
3,ctrl,G11,7,11,620,0.006,H06,TRUE
3,ctrl,G12,7,12,620,0.005,D05,TRUE
3,ctrl,G13,7,13,620,0.005,D01,TRUE
3,ctrl,G14,7,14,620,0.005,D03,TRUE
3,ctrl,G15,7,15,620,0.006,D11,TRUE
3,ctrl,G16,7,16,620,0.004,D07,TRUE
3,ctrl,G17,7,17,620,0.006,D01,TRUE
3,ctrl,G18,7,18,620,0.004,D05,TRUE
3,ctrl,G19,7,19,620,0.005,D07,TRUE
3,ctrl,G20,7,20,620,0.005,D01,TRUE
3,ctrl,G21,7,21,620,0.004,D09,TRUE
3,ctrl,G22,7,22,620,0.029,D11,TRUE
3,ctrl,G23,7,23,620,0.004,D07,TRUE
3,ctrl,G24,7,24,620,0,M9g,FALSE
3,ctrl,H01,8,1,620,0,B,FALSE
3,ctrl,H02,8,2,620,0.006,D06,TRUE
3,ctrl,H03,8,3,620,0.005,A07,TRUE
3,ctrl,H04,8,4,620,0.006,D10,TRUE
3,ctrl,H05,8,5,620,0.204,M9g,TRUE
3,ctrl,H06,8,6,620,0.004,D10,TRUE
3,ctrl,H07,8,7,620,0.005,A07,TRUE
3,ctrl,H08,8,8,620,0.004,D12,TRUE
3,ctrl,H09,8,9,620,0.004,D04,TRUE
3,ctrl,H10,8,10,620,0.003,D04,TRUE
3,ctrl,H11,8,11,620,0.003,A07,TRUE
3,ctrl,H12,8,12,620,0.004,D06,TRUE
3,ctrl,H13,8,13,620,0.004,D02,TRUE
3,ctrl,H14,8,14,620,0.004,D04,TRUE
3,ctrl,H15,8,15,620,0.003,D12,TRUE
3,ctrl,H16,8,16,620,0.004,D08,TRUE
3,ctrl,H17,8,17,620,0.005,D02,TRUE
3,ctrl,H18,8,18,620,0.005,D06,TRUE
3,ctrl,H19,8,19,620,0.004,D08,TRUE
3,ctrl,H20,8,20,620,0.005,D02,TRUE
3,ctrl,H21,8,21,620,0.004,D10,TRUE
3,ctrl,H22,8,22,620,0.004,D12,TRUE
3,ctrl,H23,8,23,620,0.008,D08,TRUE
3,ctrl,H24,8,24,620,0,M9g,FALSE
3,ctrl,I01,9,1,620,0,B,FALSE
3,ctrl,I02,9,2,620,0.005,E05,TRUE
3,ctrl,I03,9,3,620,0.005,H08,TRUE
3,ctrl,I04,9,4,620,0.005,E09,TRUE
3,ctrl,I05,9,5,620,0.201,M9g,TRUE
3,ctrl,I06,9,6,620,0.005,E09,TRUE
3,ctrl,I07,9,7,620,0.004,H08,TRUE
3,ctrl,I08,9,8,620,0.005,E11,TRUE
3,ctrl,I09,9,9,620,0.028,E03,TRUE
3,ctrl,I10,9,10,620,0.009,E03,TRUE
3,ctrl,I11,9,11,620,0.004,H08,TRUE
3,ctrl,I12,9,12,620,0.005,E05,TRUE
3,ctrl,I13,9,13,620,0.012,E01,TRUE
3,ctrl,I14,9,14,620,0.01,E03,TRUE
3,ctrl,I15,9,15,620,0.005,E11,TRUE
3,ctrl,I16,9,16,620,0.005,E07,TRUE
3,ctrl,I17,9,17,620,0.011,E01,TRUE
3,ctrl,I18,9,18,620,0.005,E05,TRUE
3,ctrl,I19,9,19,620,0.005,E07,TRUE
3,ctrl,I20,9,20,620,0.012,E01,TRUE
3,ctrl,I21,9,21,620,0.004,E09,TRUE
3,ctrl,I22,9,22,620,0.005,E11,TRUE
3,ctrl,I23,9,23,620,0.008,E07,TRUE
3,ctrl,I24,9,24,620,0,M9g,FALSE
3,ctrl,J01,10,1,620,0,B,FALSE
3,ctrl,J02,10,2,620,0.005,E06,TRUE
3,ctrl,J03,10,3,620,0.004,A09,TRUE
3,ctrl,J04,10,4,620,0.005,E10,TRUE
3,ctrl,J05,10,5,620,0.202,M9g,TRUE
3,ctrl,J06,10,6,620,0.005,E10,TRUE
3,ctrl,J07,10,7,620,0.004,A09,TRUE
3,ctrl,J08,10,8,620,0.004,E12,TRUE
3,ctrl,J09,10,9,620,0.009,E04,TRUE
3,ctrl,J10,10,10,620,0.009,E04,TRUE
3,ctrl,J11,10,11,620,0.004,A09,TRUE
3,ctrl,J12,10,12,620,0.004,E06,TRUE
3,ctrl,J13,10,13,620,0.01,E02,TRUE
3,ctrl,J14,10,14,620,0.011,E04,TRUE
3,ctrl,J15,10,15,620,0.004,E12,TRUE
3,ctrl,J16,10,16,620,0.006,E08,TRUE
3,ctrl,J17,10,17,620,0.01,E02,TRUE
3,ctrl,J18,10,18,620,0.004,E06,TRUE
3,ctrl,J19,10,19,620,0.005,E08,TRUE
3,ctrl,J20,10,20,620,0.01,E02,TRUE
3,ctrl,J21,10,21,620,0.004,E10,TRUE
3,ctrl,J22,10,22,620,0.005,E12,TRUE
3,ctrl,J23,10,23,620,0.005,E08,TRUE
3,ctrl,J24,10,24,620,0,M9g,FALSE
3,ctrl,K01,11,1,620,0,B,FALSE
3,ctrl,K02,11,2,620,0.004,F05,TRUE
3,ctrl,K03,11,3,620,0.005,H10,TRUE
3,ctrl,K04,11,4,620,0.008,F09,TRUE
3,ctrl,K05,11,5,620,0.19,M9g,TRUE
3,ctrl,K06,11,6,620,0.005,F09,TRUE
3,ctrl,K07,11,7,620,0.004,H10,TRUE
3,ctrl,K08,11,8,620,0.005,F11,TRUE
3,ctrl,K09,11,9,620,0.006,F03,TRUE
3,ctrl,K10,11,10,620,0.008,F03,TRUE
3,ctrl,K11,11,11,620,0.007,H10,TRUE
3,ctrl,K12,11,12,620,0.004,F05,TRUE
3,ctrl,K13,11,13,620,0.009,F01,TRUE
3,ctrl,K14,11,14,620,0.008,F03,TRUE
3,ctrl,K15,11,15,620,0.012,F11,TRUE
3,ctrl,K16,11,16,620,0.004,F07,TRUE
3,ctrl,K17,11,17,620,0.009,F01,TRUE
3,ctrl,K18,11,18,620,0.007,F05,TRUE
3,ctrl,K19,11,19,620,0.005,F07,TRUE
3,ctrl,K20,11,20,620,0.009,F01,TRUE
3,ctrl,K21,11,21,620,0.006,F09,TRUE
3,ctrl,K22,11,22,620,0.008,F11,TRUE
3,ctrl,K23,11,23,620,0.005,F07,TRUE
3,ctrl,K24,11,24,620,0,M9g,FALSE
3,ctrl,L01,12,1,620,0,B,FALSE
3,ctrl,L02,12,2,620,0.004,F06,TRUE
3,ctrl,L03,12,3,620,0.005,A11,TRUE
3,ctrl,L04,12,4,620,0.005,F10,TRUE
3,ctrl,L05,12,5,620,0.202,M9g,TRUE
3,ctrl,L06,12,6,620,0.007,F10,TRUE
3,ctrl,L07,12,7,620,0.011,A11,TRUE
3,ctrl,L08,12,8,620,0.005,F12,TRUE
3,ctrl,L09,12,9,620,0.006,F04,TRUE
3,ctrl,L10,12,10,620,0.005,F04,TRUE
3,ctrl,L11,12,11,620,0.005,A11,TRUE
3,ctrl,L12,12,12,620,0.011,F06,TRUE
3,ctrl,L13,12,13,620,0.007,F02,TRUE
3,ctrl,L14,12,14,620,0.01,F04,TRUE
3,ctrl,L15,12,15,620,0.004,F12,TRUE
3,ctrl,L16,12,16,620,0.004,F08,TRUE
3,ctrl,L17,12,17,620,0.007,F02,TRUE
3,ctrl,L18,12,18,620,0.004,F06,TRUE
3,ctrl,L19,12,19,620,0.004,F08,TRUE
3,ctrl,L20,12,20,620,0.008,F02,TRUE
3,ctrl,L21,12,21,620,0.004,F10,TRUE
